symbol,tcga_gene_id,repeats_modeled,main_screen_frequency,selection_frequency,median_log_hr,log_hr_iqr,full_main_log_hr,frozen_high_confidence,full_fit_direction_agreement
CCR6,ENSG00000112486.17,20,0,0,-0.2170171618693513,0.04370950456117201,-0.22177228953846911,FALSE,TRUE
CCR7,ENSG00000126353.3,20,0,0,0.010419976679571926,0.07316652287250631,6.794752795525797e-4,FALSE,TRUE
CCR9,ENSG00000173585.16,20,0,0,0.08383255768361206,0.04696829652894857,0.0702583919384889,FALSE,TRUE
CCRL2,ENSG00000121797.10,20,0,0,-0.0966232468447327,0.06764711125103243,-0.09415064703167111,FALSE,TRUE
CD109,ENSG00000156535.15,20,0,0,-0.20778427153736762,0.04333106163132158,-0.19769214719630568,FALSE,TRUE
CD14,ENSG00000170458.14,20,0,0,0.10740325721451041,0.06837631318788712,0.10468941351657894,FALSE,TRUE
CD160,ENSG00000117281.16,20,0,0,0.08975762019689956,0.03266730296805337,0.08246810421328046,FALSE,TRUE
CD163,ENSG00000177575.13,20,0,0,-0.020383640671604936,0.059967995489278544,-0.02766772177568881,FALSE,TRUE
CD163L1,ENSG00000177675.9,20,0,0,0.10452586050968916,0.03307904608762867,0.10874524690055463,FALSE,TRUE
CD180,ENSG00000134061.5,20,0,0,-0.17452212395181937,0.05042066453013763,-0.18123297491886936,FALSE,TRUE
CD1D,ENSG00000158473.8,20,0,0,-0.09753386126728807,0.06411496042703557,-0.07687247118571965,FALSE,TRUE
CD2,ENSG00000116824.5,20,0,0,-0.10587889226334282,0.04914686663586301,-0.0955105321136912,FALSE,TRUE
CD200,ENSG00000091972.18,20,0,0,-0.23366324684665102,0.07563880546123417,-0.2130898056547469,FALSE,TRUE
CD200R1,ENSG00000163606.11,20,0,0,-0.060793039888371515,0.04986070997379288,-0.05879553733888677,FALSE,TRUE
CD207,ENSG00000116031.9,20,0,0,-0.18592071475087982,0.07646272432302231,-0.1976520140051136,FALSE,TRUE
CD244,ENSG00000122223.13,20,0,0,-0.08933912052744342,0.042810623837232026,-0.07735900998134215,FALSE,TRUE
CD247,ENSG00000198821.11,20,0,0,-0.08662797421782568,0.033725286123447315,-0.0732763545093546,FALSE,TRUE
CD248,ENSG00000174807.4,20,0,0,0.14417207476855154,0.0563885243886096,0.15726178296032925,FALSE,TRUE
CD27,ENSG00000139193.4,20,0,0,-0.07316452593575962,0.06232235220266579,-0.06638210781652575,FALSE,TRUE
CD276,ENSG00000103855.18,20,0,0,0.17088022564098543,0.07024904502086243,0.183345728492329,FALSE,TRUE
CD28,ENSG00000178562.18,20,0,0,0.0125601211455206,0.03540599580470996,0.00828878718884628,FALSE,TRUE
CD300A,ENSG00000167851.15,20,0,0,0.044375278436363144,0.05106919678635014,0.04378891274665007,FALSE,TRUE
CD300C,ENSG00000167850.4,20,0,0,-0.015570245543969899,0.033480784739191846,-0.01416998452907767,FALSE,TRUE
CD300LF,ENSG00000186074.19,20,0,0,-0.06131698171145532,0.06953588173196096,-0.07023208574319281,FALSE,TRUE
CD33,ENSG00000105383.15,20,0,0,0.01130197032919122,0.05813947019649972,0.00710332259837589,FALSE,TRUE
CD36,ENSG00000135218.19,20,0,0,-0.24231611292243166,0.06832692328527165,-0.2251187534978887,FALSE,TRUE
CD37,ENSG00000104894.12,20,0,0,-5.623041671086219e-4,0.07299219111060501,0.00768273879048656,FALSE,FALSE
CD38,ENSG00000004468.13,20,0,0,-0.005694591516247826,0.051840710555289805,-0.00658233044471003,FALSE,TRUE
CD3D,ENSG00000167286.10,20,0,0,-0.08689057341863524,0.049679737822202856,-0.07508220608636436,FALSE,TRUE
CD3E,ENSG00000198851.10,20,0,0,-0.08474509754957094,0.05687875227932877,-0.06767927202250822,FALSE,TRUE
CD3G,ENSG00000160654.11,20,0,0,-0.15085857808441205,0.049458749043062494,-0.1431993229256729,FALSE,TRUE
CD4,ENSG00000010610.10,20,0,0,-0.06298685253008662,0.049419260523440006,-0.05374109832148904,FALSE,TRUE
CD40,ENSG00000101017.14,20,0,0,-0.04300242199847743,0.03212014859326148,-0.03470463500515981,FALSE,TRUE
CD40LG,ENSG00000102245.8,20,0,0,-0.17582196693625152,0.052020455175673386,-0.15423797278305906,FALSE,TRUE
CD44,ENSG00000026508.20,20,0,0,0.26089026710994256,0.08236168482316422,0.24575582881341393,FALSE,TRUE
CD48,ENSG00000117091.10,20,0,0,-0.19758268975101997,0.04796543786693638,-0.18684258700202908,FALSE,TRUE
CD5,ENSG00000110448.11,20,0,0,-0.11124959485026095,0.06135302615226593,-0.10163791140249914,FALSE,TRUE
CD52,ENSG00000169442.9,20,0,0,-0.006963868583951996,0.05826164053429179,-0.00817800529915263,FALSE,TRUE
CD53,ENSG00000143119.14,20,0,0,-0.10888162304713696,0.06016798361813072,-0.1075791281506592,FALSE,TRUE
CD6,ENSG00000013725.14,20,0,0,-0.044665533854810625,0.05192747267012402,-0.03615127217298227,FALSE,TRUE
CD68,ENSG00000129226.14,20,0,0,0.10767149403869,0.05438448872220156,0.09688342989249438,FALSE,TRUE
CD69,ENSG00000110848.8,20,0,0,-0.05277147806764071,0.051811283933680334,-0.04893697296032343,FALSE,TRUE
CD7,ENSG00000173762.8,20,0,0,0.1454086878225096,0.044180089324647315,0.1492561567881129,FALSE,TRUE
CD70,ENSG00000125726.11,20,0,0,-0.19357062260261432,0.0568825835055117,-0.1616969274196331,FALSE,TRUE
CD72,ENSG00000137101.13,20,0,0,0.10587506447072004,0.06008427300286179,0.109335824923173,FALSE,TRUE
CD74,ENSG00000019582.15,20,0,0,-0.1622878956329208,0.02154394477156374,-0.15960243576048383,FALSE,TRUE
CD79A,ENSG00000105369.10,20,0,0,0.02362047659164144,0.07285149710552974,0.02149012746781278,FALSE,TRUE
CD80,ENSG00000121594.12,20,0,0,0.10092668014351791,0.05378686006101602,0.08979372442541995,FALSE,TRUE
CD84,ENSG00000066294.15,20,0,0,-0.10912358608560949,0.05147358885886866,-0.11729725095430282,FALSE,TRUE
CD86,ENSG00000114013.16,20,0,0,-0.06563572259362122,0.0722220789521244,-0.07913647813285687,FALSE,TRUE
CD8A,ENSG00000153563.16,20,0,0,-0.0941793373101428,0.04940122245969039,-0.08388184367337055,FALSE,TRUE
CD8B,ENSG00000172116.23,20,0,0,-0.09966147065002587,0.05682151584041158,-0.09535654312070564,FALSE,TRUE
CD93,ENSG00000125810.10,20,0,0,-0.25944058058907493,0.08324519467843852,-0.2529691235541832,FALSE,TRUE
CD96,ENSG00000153283.13,20,0,0,-0.09515794025305127,0.055005776421826136,-0.09195599780683872,FALSE,TRUE
CD99,ENSG00000002586.20,20,0,0,0.1345971119417608,0.07204621900694225,0.13016187179695196,FALSE,TRUE
CDC20B,ENSG00000164287.13,20,0,0,0.022747754843861007,0.07220392964069214,0.0425855804396769,FALSE,TRUE
CDC25C,ENSG00000158402.20,20,0,0,0.2388829772779009,0.06276568563059282,0.2371390119649837,FALSE,TRUE
CDC6,ENSG00000094804.12,20,0,0,0.19068166159411004,0.07177511416546775,0.20132866949661848,FALSE,TRUE
CDCA2,ENSG00000184661.14,20,0,0,-0.1859628959076861,0.05455952757995283,-0.17962618584008447,FALSE,TRUE
CDCA5,ENSG00000146670.10,20,0,0,0.1976851684369332,0.07990044849527994,0.20320997487499376,FALSE,TRUE
CDCA7L,ENSG00000164649.20,20,0,0,-0.023855686164659134,0.050444319166438906,-0.01850367013317126,FALSE,TRUE
CDCA8,ENSG00000134690.11,20,0,0,0.2767965099298091,0.049991820802936626,0.2814239784884696,FALSE,TRUE
CDH1,ENSG00000039068.19,20,0,0,-0.2065134042990152,0.0457908819658025,-0.21906793264601301,FALSE,TRUE
CDH10,ENSG00000040731.10,20,0,0,0.23541016485122812,0.0510721036619865,0.22959307799531747,FALSE,TRUE
CDH16,ENSG00000166589.13,20,0,0,-0.2796145707990393,0.03776388165427347,-0.2888951162903181,FALSE,TRUE
CDH18,ENSG00000145526.12,20,0,0,0.26673874036870215,0.04508353517261596,0.26683537753214637,FALSE,TRUE
CDH19,ENSG00000071991.9,20,0,0,-0.01952849694104481,0.03527882701624816,-0.00929399994476458,FALSE,TRUE
CDH2,ENSG00000170558.10,20,0,0,-0.12893690943384944,0.05371632362851038,-0.1260986691078121,FALSE,TRUE
CDH24,ENSG00000139880.19,20,0,0,0.2683280489557721,0.06518494458093571,0.26220010872746,FALSE,TRUE
CDH26,ENSG00000124215.17,20,0,0,0.21791486768945773,0.03990376852838906,0.21692721190597064,FALSE,TRUE
CDH3,ENSG00000062038.14,20,0,0,0.13745284027494553,0.04596635073278767,0.12423690022849172,FALSE,TRUE
CDH4,ENSG00000179242.16,20,0,0,0.016174859272343772,0.06115462938237498,3.342592796254479e-4,FALSE,TRUE
CDH5,ENSG00000179776.19,20,0,0,-0.3214272368370709,0.05785659586987041,-0.29615639989564796,FALSE,TRUE
CDH6,ENSG00000113361.13,20,0,0,-0.2325542854725171,0.028845448735715956,-0.2387612796461131,FALSE,TRUE
CDH8,ENSG00000150394.14,20,0,0,-0.11741460025345968,0.0758065897281732,-0.10984890748586948,FALSE,TRUE
CDH9,ENSG00000113100.10,20,0,0,0.001506447628313944,0.08465871612672202,-0.02351586071583886,FALSE,FALSE
CDK5R1,ENSG00000176749.9,20,0,0,0.1828440419649359,0.07826114256746103,0.1787564073666831,FALSE,TRUE
CDKL1,ENSG00000100490.9,20,0,0,-0.3007512318440816,0.0631496930591553,-0.2857804647961607,FALSE,TRUE
CDKN1C,ENSG00000129757.14,20,0,0,-0.02786732351292482,0.06319305058249952,-0.03751987403554434,FALSE,TRUE
CDKN2A,ENSG00000147889.18,20,0,0,0.14701060979895342,0.05223553420015259,0.14855675844640295,FALSE,TRUE
CDKN2B,ENSG00000147883.12,20,0,0,-0.17983615013896,0.07284675762977191,-0.1586160793427274,FALSE,TRUE
CDKN2C,ENSG00000123080.12,20,0,0,0.07251717430612478,0.05750666285214393,0.10258987300539858,FALSE,TRUE
CDKN3,ENSG00000100526.20,20,0,0,0.31192301165314307,0.04302689150793859,0.30035466697317426,FALSE,TRUE
CDO1,ENSG00000129596.5,20,0,0,-0.04603808605089219,0.04608478641511213,-0.04398778304295227,FALSE,TRUE
CDON,ENSG00000064309.14,20,0,0,-0.11635508045946613,0.07802013352529732,-0.102881336311579,FALSE,TRUE
CDT1,ENSG00000167513.9,20,0,0,0.1632001647577348,0.05411200939915631,0.16594854422235938,FALSE,TRUE
CEACAM21,ENSG00000007129.18,20,0,0,0.04906105483554531,0.0615298508655156,0.05377624504280894,FALSE,TRUE
CEACAM3,ENSG00000170956.17,20,0,0,0.10479747244628336,0.03896830552130265,0.0966956878891063,FALSE,TRUE
CEBPA,ENSG00000245848.3,20,0,0,-0.13211521305839136,0.04279678455402036,-0.12974549678099676,FALSE,TRUE
CEBPB,ENSG00000172216.6,20,0,0,0.23618516827513109,0.04734358627793847,0.22258315246745983,FALSE,TRUE
CECR2,ENSG00000099954.18,20,0,0,0.2558615735635532,0.04070196009990587,0.24016847605605648,FALSE,TRUE
CELP,ENSG00000170827.9,20,0,0,0.16175887949359652,0.10405868570372978,0.16424455726343148,FALSE,TRUE
CELSR3,ENSG00000008300.17,20,0,0,0.2896887413430743,0.03798523537248294,0.28844371759521453,FALSE,TRUE
CENPE,ENSG00000138778.13,20,0,0,0.23130311158999828,0.06574024787489743,0.2307238032846453,FALSE,TRUE
CENPH,ENSG00000153044.10,20,0,0,0.1502522705520387,0.0656876148880747,0.14892426061318537,FALSE,TRUE
CENPI,ENSG00000102384.13,20,0,0,0.25096596577880426,0.06588856629222664,0.2468110743463833,FALSE,TRUE
CENPK,ENSG00000123219.13,20,0,0,0.20553745752928682,0.07046931525109362,0.19205215224034872,FALSE,TRUE
CENPM,ENSG00000100162.15,20,0,0,0.23656981538083574,0.07675851657657748,0.2328455993683423,FALSE,TRUE
CER1,ENSG00000147869.5,20,0,0,-0.07442551148820828,0.06913458431846337,-0.06416721229488626,FALSE,TRUE
CES3,ENSG00000172828.13,20,0,0,-0.14474310147859193,0.04961397966224765,-0.1412295007824205,FALSE,TRUE
CETP,ENSG00000087237.12,20,0,0,-0.20373648353572824,0.06499334414075528,-0.1944286254505424,FALSE,TRUE
CFB,ENSG00000243649.9,20,0,0,0.028318742584264485,0.046225095863678116,0.0228718881629193,FALSE,TRUE
CFD,ENSG00000197766.8,20,0,0,0.0653500091897175,0.07910599153444692,0.06329418479219434,FALSE,TRUE
CFP,ENSG00000126759.14,20,0,0,0.08387648304131937,0.06476538031069724,0.08867434960889847,FALSE,TRUE
CGA,ENSG00000135346.9,20,0,0,0.10093758384168389,0.05639566709756702,0.09882045479415644,FALSE,TRUE
CGN,ENSG00000143375.15,20,0,0,-0.30655267080410653,0.06408239559567375,-0.322926954918415,FALSE,TRUE
CGNL1,ENSG00000128849.11,20,0,0,-0.18718758918511832,0.05219293256427687,-0.2006863118622229,FALSE,TRUE
CGREF1,ENSG00000138028.16,20,0,0,-0.26617208896348576,0.06257186762720063,-0.255356321527842,FALSE,TRUE
CHAC1,ENSG00000128965.13,20,0,0,0.27376229596565127,0.0542128238625339,0.2662594301842266,FALSE,TRUE
CHD3,ENSG00000170004.17,20,0,0,0.2820654788651743,0.05072557203044692,0.26597897180422714,FALSE,TRUE
CHD5,ENSG00000116254.18,20,0,0,0.17243953079168894,0.06729696367239899,0.17604725128735152,FALSE,TRUE
CHGA,ENSG00000100604.13,20,0,0,0.26685291087814444,0.023824067652001568,0.24135341858672915,FALSE,TRUE
CHGB,ENSG00000089199.10,20,0,0,0.05946694061796308,0.05229965238615777,0.06114783303062002,FALSE,TRUE
CHI3L2,ENSG00000064886.14,20,0,0,0.1907144245393,0.062427466604204285,0.17191456622420023,FALSE,TRUE
CHIT1,ENSG00000133063.16,20,0,0,-0.08806016722991668,0.05470357368964969,-0.1077841024041851,FALSE,TRUE
CHL1,ENSG00000134121.10,20,0,0,-0.11534631187782497,0.05293277832806839,-0.11374475675978302,FALSE,TRUE
CHN2,ENSG00000106069.23,20,0,0,0.24255021170395535,0.09627757427300043,0.21529887613532123,FALSE,TRUE
CHODL,ENSG00000154645.14,20,0,0,-0.2300822519513783,0.061363557604893176,-0.25141560060607737,FALSE,TRUE
CHP2,ENSG00000166869.3,20,0,0,0.1618192181417304,0.04655126678224844,0.15430066915652307,FALSE,TRUE
CHRDL1,ENSG00000101938.15,20,0,0,0.19797130768017823,0.055145697619551265,0.18817763717608085,FALSE,TRUE
CHRM1,ENSG00000168539.4,20,0,0,0.06687481884035452,0.07230728362579449,0.06571558887069817,FALSE,TRUE
CHRNA1,ENSG00000138435.16,20,0,0,0.006311730035046553,0.06379701664084875,-0.01803580283254148,FALSE,FALSE
CHRNA4,ENSG00000101204.18,20,0,0,0.008649641450394702,0.04625552574729707,0.00727163046531271,FALSE,TRUE
CHST1,ENSG00000175264.8,20,0,0,0.07593600665880967,0.050002147272261356,0.08120431079945731,FALSE,TRUE
CHST11,ENSG00000171310.11,20,0,0,0.144151557630884,0.10959253120992749,0.15023475194391842,FALSE,TRUE
CHST13,ENSG00000180767.10,20,0,0,-0.19605753471076462,0.04846412441621162,-0.18426620335481572,FALSE,TRUE
CHST15,ENSG00000182022.18,20,0,0,0.07180451316763897,0.11956385458503879,0.0465720666630228,FALSE,TRUE
CHST6,ENSG00000183196.10,20,0,0,0.28843193876705997,0.053658154375173656,0.27792267092483486,FALSE,TRUE
CHST9,ENSG00000154080.14,20,0,0,-0.257192383197421,0.05152302803236222,-0.2617840671309859,FALSE,TRUE
CHSY3,ENSG00000198108.4,20,0,0,0.009708549598487583,0.07086798892496213,-6.115933746571016e-4,FALSE,FALSE
CIB4,ENSG00000157884.11,20,0,0,0.038514678241402894,0.05247254541270738,0.04169034338700192,FALSE,TRUE
CIITA,ENSG00000179583.19,20,0,0,0.019068158431638067,0.06471249170855008,0.0174941104396342,FALSE,TRUE
CILP,ENSG00000138615.6,20,0,0,0.28274341865963337,0.045433219062034125,0.2776506377843073,FALSE,TRUE
CITED4,ENSG00000179862.7,20,0,0,-0.10329876102392753,0.040625563515401406,-0.08709950737360951,FALSE,TRUE
CKAP2L,ENSG00000169607.13,20,0,0,0.2368628341664481,0.05765704759484311,0.22839836566159857,FALSE,TRUE
CKLF,ENSG00000217555.13,20,0,0,0.18653462020653927,0.06980741127412438,0.17379342609518636,FALSE,TRUE
CKM,ENSG00000104879.5,20,0,0,0.16664484195551005,0.030510877804564074,0.16304226056089702,FALSE,TRUE
CLCN1,ENSG00000188037.12,20,0,0,0.010952444650353227,0.03532441114307053,0.01556775719511931,FALSE,TRUE
CLCNKA,ENSG00000186510.12,20,0,0,0.2555720096082439,0.043090063558264,0.250553726553305,FALSE,TRUE
CLCNKB,ENSG00000184908.18,20,0,0,0.030482142748137698,0.051885345756067444,0.00714701968652264,FALSE,TRUE
CLDN11,ENSG00000013297.12,20,0,0,0.18650437819113475,0.029024525400266454,0.18870028913257103,FALSE,TRUE
CLDN16,ENSG00000113946.4,20,0,0,0.08300548532497973,0.06375842513453442,0.06662368959454239,FALSE,TRUE
CLDN19,ENSG00000164007.11,20,0,0,-0.14578530761747371,0.058550482605306695,-0.13545673512513015,FALSE,TRUE
CLDN7,ENSG00000181885.18,20,0,0,-0.11594988760242772,0.057832579832557116,-0.11837849671184206,FALSE,TRUE
CLDN8,ENSG00000156284.6,20,0,0,-0.030614497512725575,0.042080893243652134,-0.03820562118656319,FALSE,TRUE
CLEC12A,ENSG00000172322.14,20,0,0,-0.042970983070246355,0.03247033247671786,-0.04253866419704254,FALSE,TRUE
CLEC12B,ENSG00000256660.6,20,0,0,0.15063587563166114,0.06675905931804961,0.1637621962739357,FALSE,TRUE
CLEC1A,ENSG00000150048.10,20,0,0,-0.21763906783069775,0.057941341137602576,-0.2016665261445272,FALSE,TRUE
CLEC2B,ENSG00000110852.4,20,0,0,0.22595123479108187,0.07828456735357944,0.22098412816021343,FALSE,TRUE
CLEC2D,ENSG00000069493.15,20,0,0,0.30869038809254173,0.06509383114312495,0.3055272370103813,FALSE,TRUE
CLEC4A,ENSG00000111729.14,20,0,0,-0.18057635256152876,0.037170691852615345,-0.1850851752704196,FALSE,TRUE
CLEC4E,ENSG00000166523.8,20,0,0,-0.07663394668284432,0.05921395126702832,-0.07008053935329162,FALSE,TRUE
CLEC4F,ENSG00000152672.8,20,0,0,0.040425821791020916,0.04506042250840786,0.03994410939270603,FALSE,TRUE
CLEC4M,ENSG00000104938.18,20,0,0,0.1684490444217691,0.04437466775962537,0.1672374836448783,FALSE,TRUE
CLEC5A,ENSG00000258227.7,20,0,0,0.07232687797674785,0.07604573954772689,0.05354837005509975,FALSE,TRUE
CLEC7A,ENSG00000172243.18,20,0,0,0.02190255884280363,0.0401092214350183,0.0259572654963762,FALSE,TRUE
CLGN,ENSG00000153132.13,20,0,0,0.2109720100539202,0.08480156911974143,0.18552701282593104,FALSE,TRUE
CLIC3,ENSG00000169583.13,20,0,0,0.19458480162285563,0.03972741108106459,0.19120952520098397,FALSE,TRUE
CLK1,ENSG00000013441.16,20,0,0,0.17570723664733473,0.08860425962700919,0.1711782148210717,FALSE,TRUE
CLK4,ENSG00000113240.13,20,0,0,-0.08064410525454446,0.07341634089749444,-0.08351580427455753,FALSE,TRUE
CLMN,ENSG00000165959.12,20,0,0,-0.12361527385330096,0.07184970465081249,-0.12310530610766442,FALSE,TRUE
CLSTN2,ENSG00000158258.16,20,0,0,-0.030321814028600343,0.06354765281076226,-0.02844636108496876,FALSE,TRUE
CLUL1,ENSG00000079101.16,20,0,0,0.05881730240202972,0.09198928098955712,0.05186762082023437,FALSE,TRUE
CLVS2,ENSG00000146352.13,20,0,0,-0.25027833100568114,0.07561432625582715,-0.2306682491664906,FALSE,TRUE
CMTM3,ENSG00000140931.20,20,0,0,0.28119145741125007,0.061397886466861396,0.2815354642962663,FALSE,TRUE
CMTM4,ENSG00000183723.13,20,0,0,-0.15650961809477928,0.04963875010531671,-0.16508322431815353,FALSE,TRUE
CNDP1,ENSG00000150656.15,20,0,0,-0.19432313902788537,0.0815250551164873,-0.1826957352765379,FALSE,TRUE
CNGA1,ENSG00000198515.16,20,0,0,-0.20076638274394712,0.06910774360164526,-0.19407194006030673,FALSE,TRUE
CNKSR1,ENSG00000142675.18,20,0,0,0.21762218015389462,0.021319187365420933,0.20250933603117977,FALSE,TRUE
CNNM2,ENSG00000148842.18,20,0,0,-0.30584854343734336,0.05281863779524054,-0.3184673979633338,FALSE,TRUE
CNP,ENSG00000173786.17,20,0,0,0.13685887073260117,0.04282268380645993,0.13113330266202594,FALSE,TRUE
CNTFR,ENSG00000122756.15,20,0,0,0.14181908977572272,0.05066942711883701,0.13356768074538417,FALSE,TRUE
CNTN1,ENSG00000018236.15,20,0,0,-0.053963941980214994,0.03338212760338388,-0.04425387533316187,FALSE,TRUE
CNTN3,ENSG00000113805.8,20,0,0,0.022132434171882258,0.04522835532465447,-0.01086490478544,FALSE,FALSE
COBLL1,ENSG00000082438.17,20,0,0,-0.25423333552061256,0.05309077015744487,-0.2488048003635901,FALSE,TRUE
COCH,ENSG00000100473.18,20,0,0,0.1860337740570334,0.045335591540895004,0.1713358824412108,FALSE,TRUE
COL14A1,ENSG00000187955.12,20,0,0,-0.08517340259878185,0.05193459498086804,-0.08753415407278914,FALSE,TRUE
COL15A1,ENSG00000204291.11,20,0,0,-0.1736438932086073,0.07954456405980773,-0.15258378516694474,FALSE,TRUE
COL1A1,ENSG00000108821.14,20,0,0,0.2440810014153369,0.03779343220652642,0.2504357791052072,FALSE,TRUE
COL1A2,ENSG00000164692.18,20,0,0,0.13217110302993068,0.04207692968229393,0.13999364601323125,FALSE,TRUE
COL21A1,ENSG00000124749.17,20,0,0,-0.2108193418676627,0.04741730183017018,-0.20042714023050703,FALSE,TRUE
COL23A1,ENSG00000050767.17,20,0,0,-0.27193305955593605,0.05077175329059369,-0.2829376368192203,FALSE,TRUE
COL3A1,ENSG00000168542.16,20,0,0,0.08910866962124869,0.03879073847040097,0.09204450683450412,FALSE,TRUE
COL4A1,ENSG00000187498.16,20,0,0,-0.16342896319808703,0.0725291859588883,-0.1645556458548274,FALSE,TRUE
COL4A2,ENSG00000134871.19,20,0,0,-0.12237297195790628,0.06463036492769851,-0.12192358782739555,FALSE,TRUE
COL4A3,ENSG00000169031.20,20,0,0,-0.10117616423616094,0.04414352084007572,-0.08966543468629799,FALSE,TRUE
COL4A6,ENSG00000197565.16,20,0,0,0.15433421436070438,0.053113912563436644,0.1369906932340435,FALSE,TRUE
COL5A1,ENSG00000130635.16,20,0,0,0.2767094750026714,0.031546332986814585,0.27933803492971376,FALSE,TRUE
COL5A2,ENSG00000204262.14,20,0,0,0.1372061946631738,0.04243351502198725,0.13499731361769804,FALSE,TRUE
COL5A3,ENSG00000080573.7,20,0,0,0.2483735309605009,0.038025314707285124,0.27278003404746076,FALSE,TRUE
COL6A3,ENSG00000163359.16,20,0,0,0.22177260606472957,0.02189333893398354,0.21875810242644617,FALSE,TRUE
COL8A1,ENSG00000144810.16,20,0,0,-0.17829850345994797,0.036979378817111414,-0.1714459099520307,FALSE,TRUE
COL9A2,ENSG00000049089.15,20,0,0,0.28545737561605167,0.05484591235894959,0.27553150177158386,FALSE,TRUE
COL9A3,ENSG00000092758.18,20,0,0,0.13668989326886613,0.04464076687198537,0.14955719142933002,FALSE,TRUE
CORIN,ENSG00000145244.12,20,0,0,0.12321958826391546,0.06456231565811173,0.12525093315774935,FALSE,TRUE
CORO1A,ENSG00000102879.16,20,0,0,0.039707272798963494,0.03897852873573476,0.03796681123053202,FALSE,TRUE
CORO1C,ENSG00000110880.11,20,0,0,-0.0704174931785109,0.06954853680679476,-0.0770367498284368,FALSE,TRUE
CORO2B,ENSG00000103647.13,20,0,0,0.18781016762669195,0.044767173784062336,0.17184583306741935,FALSE,TRUE
CORO7,ENSG00000262246.6,20,0,0,0.21515334787861679,0.04968432853952448,0.2098046321956691,FALSE,TRUE
COX4I2,ENSG00000131055.5,20,0,0,-0.045966080382568095,0.05664612004576949,-0.03682778423120604,FALSE,TRUE
CP,ENSG00000047457.14,20,0,0,0.004736395228143222,0.06962448907290558,-0.00574232852188957,FALSE,FALSE
CPA1,ENSG00000091704.10,20,0,0,0.23188590924542607,0.062462531924842385,0.23603940664029088,FALSE,TRUE
CPA3,ENSG00000163751.4,20,0,0,-0.23779330620467953,0.07758893690410698,-0.2275721917500163,FALSE,TRUE
CPA4,ENSG00000128510.12,20,0,0,0.1879543596503134,0.062495918503209236,0.18031988141149696,FALSE,TRUE
CPA6,ENSG00000165078.13,20,0,0,0.07433186623612184,0.07250480961871637,0.07079266346414814,FALSE,TRUE
CPAMD8,ENSG00000160111.14,20,0,0,-0.0415703415692778,0.05246223226711444,-0.04542553895985474,FALSE,TRUE
